stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
12210,12210,"GREENFIELD AVE + HAYWORTH",,40.425372,-79.945104,,,,,,0
12211,12211,"GREENFIELD AVE + YODER FS",,40.425297,-79.947543,,,,,,0
12212,12212,"GREENFIELD AVE + FRAZIER ST",,40.425718,-79.949754,,,,,,0
12215,12215,"HAZELWOOD AVE + SYLVAN AVE",,40.411892,-79.941803,,,,,,0
12232,12232,"ALGER ST + WINTERBURN",,40.427103,-79.939605,,,,,,0
12233,12233,"WINTERBURN AVE + GREENFIELD",,40.426299,-79.939836,,,,,,0
12236,12236,"WINTERBURN AVE + FARNSWORTH FS",,40.423166,-79.939859,,,,,,0
12237,12237,"WINTERBURN AVE + CONNOR",,40.420570,-79.939877,,,,,,0
12238,12238,"WINTERBURN AVE + BIGELOW",,40.419024,-79.939888,,,,,,0
12239,12239,"BIGELOW ST + MCCASLIN",,40.419069,-79.938281,,,,,,0
12240,12240,"BIGELOW ST + TESLA",,40.419359,-79.936110,,,,,,0
12241,12241,"HAZELWOOD AVE + NOTLEY",,40.419846,-79.931424,,,,,,0
12242,12242,"HAZELWOOD AVE + GREENFIELD AVE",,40.419731,-79.929354,,,,,,0
12248,12248,"HAZELWOOD AVE + SYVAN AVE",,40.411953,-79.941742,,,,,,0
12250,12250,"HAZELWOOD AVE + SECOND AVE",,40.411411,-79.944466,,,,,,0
12284,12284,"MIFFLIN RD + #605",,40.383235,-79.930313,,,,,,0
12346,12346,"REGIS AVE EXT + HOME DEPOT",,40.339769,-79.953036,,,,,,0
12357,12357,"KEEPORT + #5407",,40.339562,-79.980222,,,,,,0
12358,12358,"KEEPORT + KNOEDLER",,40.341981,-79.981157,,,,,,0
12565,12565,"BRADDOCK HILLS S C + STOREFRONT",,40.414555,-79.853340,,,,,,0
12567,12567,"6TH ST + BALDRIDGE",,40.405730,-79.863463,,,,,,0
12576,12576,"CRAWFORD ST + JUNO",,40.362571,-79.853595,,,,,,0
12588,12588,"CRAWFORD ST + JUNO",,40.362483,-79.853675,,,,,,0
12589,12589,"KENNYWOOD MALL DR + HOFFMAN",,40.382439,-79.868764,,,,,,0
12590,12590,"4TH ST + COREY",,40.408322,-79.867168,,,,,,0
12594,12594,"WM PENN HWY + PENN CENTER NS (DONUT SHOP)",,40.430306,-79.813582,,,,,,0
12595,12595,"FREEPORT RD + #1150",,40.488047,-79.879415,,,,,,0
12596,12596,"FREEPORT RD + S OAK HILL RD",,40.488762,-79.877214,,,,,,0
12597,12597,"FREEPORT RD + E OAK HILL RD",,40.489240,-79.875024,,,,,,0
12601,12601,"FREEPORT RD + ALPHA (RIDC PARK)",,40.491378,-79.866017,,,,,,0
12602,12602,"FREEPORT RD + CENTER  AVE (BLAWNOX)",,40.491803,-79.865135,,,,,,0
12603,12603,"FREEPORT RD + BLAW",,40.492792,-79.863087,,,,,,0
12604,12604,"FREEPORT RD + MAPLE",,40.493918,-79.860825,,,,,,0
12605,12605,"FREEPORT RD + CABLE",,40.494788,-79.859041,,,,,,0
12606,12606,"FREEPORT RD + HUMBOLDT",,40.496128,-79.857172,,,,,,0
12608,12608,"FREEPORT RD + BOYD",,40.497920,-79.854793,,,,,,0
12610,12610,"FREEPORT RD + CLIFTON",,40.499529,-79.852853,,,,,,0
12613,12613,"FREEPORT RD + #2238",,40.527344,-79.850562,,,,,,0
12616,12616,"FREEPORT RD + GUYS RUN RD",,40.533763,-79.844916,,,,,,0
12617,12617,"FREEPORT RD + VALLEY MOTEL",,40.535264,-79.842571,,,,,,0
12618,12618,"FREEPORT RD +HWY RT 910( WERNER CAMP)",,40.536857,-79.839260,,,,,,0
12619,12619,"FREEPORT RD + ALPHA DR W",,40.537748,-79.834780,,,,,,0
12620,12620,"ALPHA DR + FREEPORT FS",,40.539391,-79.830643,,,,,,0
12626,12626,"7TH ST + PENN AVE FS",,40.442940,-80.000191,,,,,,0
12634,12634,"E 6TH AVE + LOCK",,40.602516,-79.754408,,,,,,0
12635,12635,"E 7TH AVE + WOOD",,40.602566,-79.755702,,,,,,0
12638,12638,"7TH AVE + CENTER",,40.600351,-79.760731,,,,,,0
12639,12639,"7TH AVE + WESTERN",,40.599447,-79.762397,,,,,,0
12640,12640,"7TH AVE + GRANTHAM",,40.598318,-79.764464,,,,,,0
12642,12642,"FREEPORT RD + WORKS ENT #3",,40.593011,-79.770861,,,,,,0
12644,12644,"FREEPORT RD + BARTSCH",,40.585804,-79.777023,,,,,,0
12645,12645,"FREEPORT RD + ROWES CROSSING",,40.583650,-79.777950,,,,,,0
12646,12646,"FREEPORT RD + CRAWFORD RUN",,40.582478,-79.778435,,,,,,0
12647,12647,"FREEPORT RD + MURRAY HILL",,40.581448,-79.778872,,,,,,0
12650,12650,"FREEPORT RD + 3RD",,40.577020,-79.778416,,,,,,0
12651,12651,"FREEPORT RD + 2ND",,40.574878,-79.777883,,,,,,0
12652,12652,"FREEPORT RD + 1ST",,40.573322,-79.777489,,,,,,0
12656,12656,"FREEPORT RD + #153",,40.567774,-79.776218,,,,,,0
12658,12658,"4TH AVE + CENTRAL CITY PLAZA",,40.564138,-79.766112,,,,,,0
12659,12659,"4TH AVE + 7TH",,40.562590,-79.765741,,,,,,0
12660,12660,"7TH ST + NEW KEN HOSPITAL",,40.562312,-79.766678,,,,,,0
12661,12661,"INDUSTRIAL BLVD + KEY LINCOLN-MERCURY",,40.563447,-79.767920,,,,,,0
12662,12662,"FREEPORT RD + GLASSMERE GAS STATION",,40.560579,-79.772956,,,,,,0
12663,12663,"FREEPORT RD + RIDDLE RUN",,40.545899,-79.770572,,,,,,0
12664,12664,"PITTSBURGH ST + BUTLER FS",,40.542507,-79.773393,,,,,,0
12665,12665,"PITTSBURGH ST + ORCHARD",,40.542023,-79.774696,,,,,,0
12666,12666,"PITTSBURGH ST + MOYHEND",,40.541829,-79.775830,,,,,,0
12668,12668,"PITTSBURGH ST + JAMES FS",,40.541225,-79.780351,,,,,,0
12670,12670,"PITTSBURGH ST + MURTLAND",,40.541130,-79.782293,,,,,,0
12671,12671,"PITTSBURGH ST + COLFAX",,40.541093,-79.783997,,,,,,0
12673,12673,"PITTSBURGH ST + PORTER",,40.541262,-79.788470,,,,,,0
12675,12675,"PITTSBURGH ST + DUQUESNE CT",,40.541009,-79.793372,,,,,,0
12678,12678,"PITTSBURGH ST + ALLEGHENY",,40.541276,-79.797705,,,,,,0
12680,12680,"PITTSBURGH ST + HILL",,40.541115,-79.802422,,,,,,0
12683,12683,"FREEPORT RD + WILSON",,40.540666,-79.809401,,,,,,0
12684,12684,"FREEPORT RD + ORR",,40.540497,-79.811728,,,,,,0
12685,12685,"FREEPORT RD + JEFFERSON",,40.540527,-79.813489,,,,,,0
12686,12686,"FREEPORT RD + PEARL",,40.540773,-79.816047,,,,,,0
12687,12687,"FREEPORT RD + MULLIGANS",,40.540985,-79.818588,,,,,,0
12689,12689,"FREEPORT RD + ALPHA DR E",,40.538742,-79.830223,,,,,,0
12693,12693,"MAIN ST + 21ST ST",,40.493679,-79.915704,,,,,,0
12694,12694,"MAIN ST + 19TH ST",,40.494085,-79.917976,,,,,,0
12695,12695,"MAIN ST + #1834",,40.494459,-79.920310,,,,,,0
12696,12696,"MAIN ST + 18TH ST",,40.494598,-79.921517,,,,,,0
12697,12697,"MAIN ST + #1704",,40.494731,-79.923001,,,,,,0
12698,12698,"MAIN ST + 16TH ST",,40.494705,-79.925229,,,,,,0
12699,12699,"MAIN ST + 15TH ST",,40.494604,-79.926230,,,,,,0
12700,12700,"MAIN ST + 14TH ST",,40.494494,-79.927422,,,,,,0
12701,12701,"MAIN ST + 13TH ST",,40.494358,-79.929604,,,,,,0
12702,12702,"MAIN ST + #1102",,40.494275,-79.930866,,,,,,0
12703,12703,"MAIN ST + CANAL ST",,40.494602,-79.932179,,,,,,0
12704,12704,"MAIN ST + 9TH ST",,40.494639,-79.933472,,,,,,0
12705,12705,"MAIN ST + 8TH ST",,40.494662,-79.934381,,,,,,0
12706,12706,"MAIN ST + 6TH ST",,40.494693,-79.935699,,,,,,0
12707,12707,"MAIN ST + GARNIER ST",,40.495318,-79.937477,,,,,,0
12708,12708,"MAIN ST + POWERS ST",,40.495638,-79.938347,,,,,,0
12710,12710,"FREEPORT ST + GARDEN",,40.496703,-79.942578,,,,,,0
12711,12711,"FREEPORT RD + BUTLER",,40.496504,-79.943842,,,,,,0
12750,12750,"RIDC PARK + TERMINAL",,40.500414,-79.860934,,,,,,0
12760,2422,"BUTLER ST + FREEPORT ST",,40.496406,-79.944150,,,,,,0
12761,12761,"FREEPORT ST + BRIDGE",,40.496748,-79.942023,,,,,,0
12763,12763,"MAIN ST + PRAEGER ST",,40.495230,-79.937459,,,,,,0
12764,12764,"MAIN ST OPP  6TH ST FS",,40.494836,-79.936179,,,,,,0
12765,12765,"MAIN ST + ALI ST",,40.494596,-79.934724,,,,,,0
12766,12766,"MAIN ST + 9TH ST",,40.494561,-79.933664,,,,,,0
12767,12767,"MAIN ST + CANAL ST",,40.494509,-79.932054,,,,,,0
12768,12768,"MAIN ST + #1113",,40.494230,-79.930445,,,,,,0
12769,12769,"MAIN ST + 13TH ST",,40.494300,-79.929416,,,,,,0
12770,12770,"MAIN ST + 14TH ST",,40.494427,-79.927564,,,,,,0
12771,12771,"MAIN ST + 15TH ST",,40.494494,-79.926529,,,,,,0
12772,12772,"MAIN ST + 16TH ST",,40.494640,-79.925153,,,,,,0
12773,12773,"MAIN ST + 17TH ST",,40.494693,-79.923436,,,,,,0
12774,12774,"MAIN ST + 18TH ST",,40.494563,-79.921886,,,,,,0
12775,12775,"MAIN ST + #1841",,40.494322,-79.919910,,,,,,0
12776,12776,"MAIN ST + 19TH ST",,40.494031,-79.918107,,,,,,0
12777,12777,"MAIN ST + 21ST ST",,40.493651,-79.915963,,,,,,0
12782,12782,"FREEPORT RD + ALPHA DR E",,40.538586,-79.830208,,,,,,0
12784,12784,"FREEPORT RD + # 1101 (MULLIGANS)",,40.540913,-79.818825,,,,,,0
12785,12785,"FREEPORT RD + PEARL",,40.540734,-79.816466,,,,,,0
12786,12786,"FREEPORT RD + JEFFERSON",,40.540454,-79.813517,,,,,,0
12787,12787,"FREEPORT RD + ORR",,40.540421,-79.811831,,,,,,0
12788,12788,"FREEPORT RD + WILSON",,40.540578,-79.809571,,,,,,0
12790,12790,"PITTSBURGH ST + PILLOW",,40.540998,-79.804275,,,,,,0
12791,12791,"PITTSBURGH ST + HILL",,40.541021,-79.802476,,,,,,0
12792,12792,"PITTSBURGH ST + HIGHLAND FS",,40.541445,-79.799743,,,,,,0
12793,12793,"PITTSBURGH ST + ALLEGHENY",,40.541225,-79.797943,,,,,,0
12794,12794,"PITTSBURGH ST + SHADY",,40.540921,-79.795923,,,,,,0
12796,12796,"PITTSBURGH ST + DUQUESNE CT",,40.540940,-79.793071,,,,,,0
12797,12797,"PITTSBURGH ST + WASHINGTON",,40.541106,-79.790545,,,,,,0
12798,12798,"PITTSBURGH ST + PORTER",,40.541169,-79.788926,,,,,,0
12799,12799,"PITTSBURGH ST + ROSA",,40.541180,-79.786429,,,,,,0
12801,12801,"PITTSBURGH ST + OAK",,40.541037,-79.782300,,,,,,0
12802,12802,"PITTSBURGH + JAMES",,40.541182,-79.779641,,,,,,0
12803,12803,"PITTSBURGH + SCHOOL",,40.541380,-79.777912,,,,,,0
12804,12804,"PITTSBURGH + MOYHEND",,40.541693,-79.776120,,,,,,0
12805,12805,"PITTSBURGH + HARTREY",,40.541945,-79.774666,,,,,,0
12806,12806,"PITTSBURGH + BUTLER",,40.542548,-79.773145,,,,,,0
12807,12807,"FREEPORT RD + RIDDLE RUN",,40.546179,-79.770383,,,,,,0
12808,12808,"FREEPORT RD + GLASSMERE GAS STATION",,40.560153,-79.772559,,,,,,0
12809,12809,"FREEPORT RD + #153",,40.567870,-79.776113,,,,,,0
12813,12813,"FREEPORT RD + 1ST FS",,40.573294,-79.777354,,,,,,0
12814,12814,"FREEPORT RD + 2ND FS",,40.574852,-79.777743,,,,,,0
12815,12815,"FREEPORT RD + 3RD",,40.576934,-79.778255,,,,,,0
12817,12817,"FREEPORT RD + MURRAY HILL",,40.581140,-79.778861,,,,,,0
12818,12818,"FREEPORT RD + CRAWFORD RUN",,40.582387,-79.778334,,,,,,0
12819,12819,"FREEPORT RD + ROWES CROSSING",,40.583613,-79.777835,,,,,,0
12820,12820,"FREEPORT RD + BARTSCH",,40.585537,-79.777013,,,,,,0
12826,12826,"W 7TH AVE + CENTER",,40.600178,-79.760818,,,,,,0
12830,12830,"E 4TH AVE +  HICKORY AL",,40.601977,-79.752892,,,,,,0
12833,12833,"E 5TH AVE + ROSS",,40.601021,-79.756676,,,,,,0
12834,21484,"ALPHA DR + FREEPORT RD FS",,40.491737,-79.866000,,,,,,0
12836,12836,"ALPDA DR + PRINT TECH DRVWY",,40.493153,-79.870842,,,,,,0
12838,12838,"RIDC PARK + TERMINAL",,40.500591,-79.864784,,,,,,0
12847,12847,"ALPHA DR + BETA DR FS",,40.495142,-79.867763,,,,,,0
12989,12989,"PARKER ST + #90",,40.493801,-79.952087,,,,,,0
13023,13023,"PARKER ST + #90",,40.493740,-79.951630,,,,,,0
13317,13317,"FREEPORT RD + PENNSYLVANIA",,40.624944,-79.723233,,,,,,0
13318,13318,"FREEPORT RD + PRINCETON",,40.623948,-79.724420,,,,,,0
13319,13319,"FREEPORT RD + FAIRMONT",,40.622225,-79.727024,,,,,,0
13320,13320,"FREEPORT RD + MONTANA",,40.621186,-79.728489,,,,,,0
13321,13321,"FREEPORT RD + IDAHO",,40.619673,-79.730355,,,,,,0
13323,13323,"FREEPORT RD + ALABAMA",,40.616583,-79.736409,,,,,,0
13324,13324,"FREEPORT RD + MILE LOCK",,40.615670,-79.738702,,,,,,0
13326,13326,"9TH ST + MORGAN",,40.609611,-79.741848,,,,,,0
13333,13333,"FREEPORT RD + MILE LOCK",,40.615491,-79.738793,,,,,,0
13334,13334,"FREEPORT RD + ALABAMA",,40.616348,-79.736633,,,,,,0
13335,13335,"FREEPORT RD + ARGONNE",,40.617415,-79.733948,,,,,,0
13336,13336,"FREEPORT RD + CALIFORNIA",,40.618123,-79.732368,,,,,,0
13337,13337,"FREEPORT RD + IDAHO",,40.619336,-79.730541,,,,,,0
13338,13338,"FREEPORT RD + MONTANA",,40.620925,-79.728594,,,,,,0
13339,13339,"FREEPORT RD + PRINCETON",,40.623707,-79.724534,,,,,,0
13357,13357,"ALPHA DR + FREEPORT RD",,40.491642,-79.866073,,,,,,0
13404,13404,"FREEPORT RD + SAXONBURG",,40.636115,-79.712513,,,,,,0
13405,13405,"FREEPORT RD + LENGEL",,40.634599,-79.713500,,,,,,0
13406,13406,"FREEPORT RD + DAVIS",,40.632736,-79.714828,,,,,,0
13407,13407,"FREEPORT RD +  AUTO PARTS STORE",,40.630188,-79.717697,,,,,,0
13408,13408,"FREEPORT RD + BURTNER",,40.629697,-79.718271,,,,,,0
13409,13409,"FREEPORT RD + BEACON",,40.629010,-79.718945,,,,,,0
13410,13410,"FREEPORT RD + LILAC FS",,40.628311,-79.719634,,,,,,0
13411,13411,"FREEPORT RD + POPLAR",,40.627358,-79.720678,,,,,,0
13459,13459,"FREEPORT RD + ROSS",,40.627822,-79.719322,,,,,,0
13460,13460,"FREEPORT RD + BURTNER",,40.629480,-79.717677,,,,,,0
13461,13461,"FREEPORT RD + PAINTER",,40.630989,-79.715912,,,,,,0
13462,13462,"FREEPORT RD +  AUTO PARTS STORE",,40.631893,-79.715232,,,,,,0
13464,13464,"FREEPORT RD + HARRISON",,40.634537,-79.713376,,,,,,0
13465,13465,"FREEPORT RD + SAXONBURG",,40.636058,-79.712346,,,,,,0
13466,13466,"FREEPORT RD + OLIVE",,40.638864,-79.711198,,,,,,0
13467,13467,"FREEPORT RD + SPRING HILL",,40.626810,-79.721289,,,,,,0
13468,13468,"FREEPORT RD + HARVARD",,40.625907,-79.722268,,,,,,0
13471,13471,"PENN ST + UNION",,40.613160,-79.741656,,,,,,0
13472,13472,"PENN ST + ATLANTIC",,40.611679,-79.740818,,,,,,0
13473,13473,"PENN ST + ROUP",,40.610882,-79.740494,,,,,,0
13474,13474,"9TH ST + PENN FS",,40.609964,-79.740358,,,,,,0
13475,13475,"9TH ST + PROSPECT",,40.609062,-79.744141,,,,,,0
13476,13476,"9TH ST + GRANT",,40.608344,-79.745864,,,,,,0
13477,13477,"9TH ST + HORNER",,40.607609,-79.747475,,,,,,0
13478,13478,"9TH ST + ORMOND",,40.606850,-79.749140,,,,,,0
13479,13479,"9TH ST + CORBET",,40.604916,-79.753464,,,,,,0
13490,13490,"9TH ST + MORGAN",,40.609467,-79.742065,,,,,,0
13492,13492,"PENN ST + ATLANTIC",,40.611543,-79.740670,,,,,,0
13493,13493,"PENN ST + PACIFIC",,40.612252,-79.740958,,,,,,0
13494,13494,"PENN ST + UNION",,40.613040,-79.741480,,,,,,0
13495,13495,"PENN ST + BROADVIEW",,40.613875,-79.742083,,,,,,0
13496,13496,"BOYCE CAMPUS EAST PKG LOT + STEPS",,40.453202,-79.751368,,,,,,0
13498,13498,"BEATTY RD + COLLEGE PARK",,40.441799,-79.743065,,,,,,0
13500,13500,"OLD WM PENN HWY + GLENWOOD DR",,40.440760,-79.745005,,,,,,0
13502,13502,"OLD WM PENN HWY + BAYHILL DR",,40.441806,-79.749807,,,,,,0
13503,13503,"OLD WM PENN HWY + SCOTT DR",,40.441522,-79.751442,,,,,,0
13504,13504,"OLD WM PENN HWY + WILLIAMSBURG DR",,40.441433,-79.753636,,,,,,0
13505,13505,"OLD WM PENN HWY + #4533",,40.442898,-79.756249,,,,,,0
13506,13506,"OLD WM PENN HWY + GOOD SHEPHERD",,40.443849,-79.757671,,,,,,0
13507,13507,"HAYMAKER RD + CLOVER DR",,40.442448,-79.760208,,,,,,0
13508,13508,"LOWES DR + FOX PLAN RD FS",,40.438045,-79.761741,,,,,,0
21357,456,"PEEBLES RD + PARKWAY RD FS",,40.564139,-80.009548,,,,,,0
21361,21361,"FREEPORT RD + POWERS RUN",,40.507276,-79.851597,,,,,,0
21362,21362,"FREEPORT RD + POWERS RUN FS",,40.506549,-79.851641,,,,,,0
21363,21363,"IVORY AVE + SCHERLING ST",,40.495990,-80.007329,,,,,,0
21364,21364,"IVORY AVE + SCHERLING ST",,40.495825,-80.005372,,,,,,0
21369,20245,"PROVOST RD + WEYMAN RD",,40.375672,-79.993938,,,,,,0
21373,6859,"PROVOST RD + SHADOWLAWN DR",,40.372410,-79.994766,,,,,,0
21374,6861,"PROVOST RD + SHADOW DR",,40.370787,-79.994626,,,,,,0
21377,1212,"EVERGREEN AVE + FRANKLIN ST",,40.490176,-79.971767,,,,,,0
21379,19741,"PARKER  ST + KOEHLER ST",,40.494219,-79.958796,,,,,,0
21382,2502,"FERGUSON RD + FOXCROFT LN",,40.565142,-79.995836,,,,,,0
21383,2503,"FERGUSON RD + DUNCAN AVE NS",,40.565775,-79.998152,,,,,,0
21384,416,"PEEBLES RD + BINGAY DR",,40.559005,-80.015308,,,,,,0
21387,20438,"THE BLOCK AT NORTHWAY DR + DAVE AND BUSTERS",,40.549632,-80.021095,,,,,,0
21388,21388,"ROBINSON BLVD + W'BURG PENN JOINT WATER AUTHORITY",,40.457801,-79.864874,,,,,,0
21391,19854,"MT TROY RD + FORNOF LN",,40.478229,-79.986067,,,,,,0
21392,2802,"IVORY AVE + PEACHTREE WAY",,40.496780,-80.014756,,,,,,0
21397,2901,"SPRING GARDEN AVE + BASIN ST",,40.460312,-79.990535,,,,,,0
21400,2904,"SPRING GARDEN AVE + LAGER ST",,40.463988,-79.985931,,,,,,0
21401,19321,"SPRING GARDEN AVE + WILLIAMS RD",,40.477227,-79.993267,,,,,,0
21405,563,"PERRY HWY + #328",,40.518581,-80.026751,,,,,,0
21411,923,"CENTER AVE + PARK AVE",,40.511325,-80.027534,,,,,,0
21418,162,"EVERGREEN RD + BAYTREE ST",,40.488746,-80.010295,,,,,,0
21423,254,"BABCOCK BLVD + PERRYMONT RD",,40.558245,-80.022979,,,,,,0
21424,256,"CORPORATE DR + #5700",,40.563531,-80.023052,,,,,,0
21426,259,"BABCOCK BLVD + WINCHESTER DR",,40.565949,-80.016424,,,,,,0
21427,19847,"BABCOCK BLVD + LAROCHE COLLEGE DRVWY",,40.568125,-80.016444,,,,,,0
21431,19555,"FOREST AVE + CENTER AVE FS",,40.508155,-80.047401,,,,,,0
21433,1941,"OLD CALIFORNIA AVE + WOODLAND AVE",,40.466718,-80.033951,,,,,,0
21434,3233,"CALIFORNIA AVE + MARVISTA ST NS",,40.461390,-80.029450,,,,,,0
21442,1943,"CALIFORNIA AVE + ST JOHNS CHURCH",,40.467899,-80.035191,,,,,,0
21443,1946,"CALIFORNIA AVE + FORSYTHE ST",,40.470636,-80.036096,,,,,,0
21444,1948,"CALIFORNIA AVE + #3228",,40.473871,-80.038507,,,,,,0
21447,21447,"WARRINGTON AVE + BELTZHOOVER AVE",,40.421583,-79.997592,,,,,,0
21449,12114,"JOHNSTON AVE + MANSION ST",,40.405408,-79.937219,,,,,,0
21451,21451,"SKYLINE DR + #1765",,40.365706,-79.963997,,,,,,0
21452,21452,"SKYLINE DR + BALDWIN HEALTH CENTER",,40.366636,-79.962492,,,,,,0
21453,21453,"SKYLINE DR + PARKLINE DR",,40.367138,-79.963975,,,,,,0
21454,21454,"PARKLINE DR + #1695",,40.367997,-79.965491,,,,,,0
21455,21455,"PARKLINE DR + #1631",,40.367080,-79.967448,,,,,,0
21456,21456,"PARKLINE DR + #1551 (RENTAL OFFICE)",,40.365997,-79.968173,,,,,,0
21457,21457,"PARKLINE DR + RADFORD RD FS",,40.365201,-79.966925,,,,,,0
21458,21458,"PARKLINE DR + #1620",,40.366759,-79.967672,,,,,,0
21459,21459,"PARKLINE DR + #1690",,40.367953,-79.965410,,,,,,0
21460,21460,"PARKLINE DR + SKYLINE DR",,40.367262,-79.964100,,,,,,0
21461,21461,"SKYLINE DR + MAPLE DR NS",,40.364870,-79.964596,,,,,,0
21462,21462,"SKYLINE DR + BALDWIN HEALTH CENTER",,40.366862,-79.962728,,,,,,0
21463,21463,"CENTURY DR + GABRIEL BROTHERS",,40.343350,-79.942587,,,,,,0
21465,21465,"MOUNTAINVIEW DR + POOL CITY DR",,40.344946,-79.942187,,,,,,0
21469,21469,"HOBART RD + GREENFIELD RD FS",,40.432569,-79.936292,,,,,,0
21470,21470,"BEACON ST + WIGHTMAN ST",,40.434177,-79.927078,,,,,,0
21471,21471,"BEACON ST + MUNHALL RD",,40.434579,-79.924615,,,,,,0
21490,21490,"GREEN LOT + BROADWAY AVE",,40.346081,-79.828415,,,,,,0
21496,21496,"HARTMAN ST + CAMP ST",,40.354733,-79.834704,,,,,,0
21497,21497,"FIFTH AVE + LATTERMAN FAMILY HEALTH CENTER",,40.354262,-79.836574,,,,,,0
21499,21499,"FIFTH AVE + LATTERMAN FAMILY HEALTH CENTER",,40.354011,-79.836587,,,,,,0
21504,21504,"WALNUT ST + 1ST EVANGELICAL FREE CHURCH",,40.344785,-79.826489,,,,,,0
21505,21505,"BROADWAY AVE + RED LOT NS (CROSSWALK)",,40.345840,-79.827375,,,,,,0
21509,20112,"UNIVERSAL RD + WEBSTER DR FS",,40.463800,-79.818213,,,,,,0
21510,14223,"UNIVERSAL RD + WEBSTER DR",,40.462171,-79.814720,,,,,,0
21521,21521,"VILLAGE DR + GROVETON DR",,40.504379,-80.140442,,,,,,0
21524,21524,"CORAOPOLIS RD + #285",,40.502029,-80.120723,,,,,,0
21528,21528,"CHURCHVIEW GARDEN APARTMENTS",,40.386074,-79.938050,,,,,,0
21529,21529,"CHURCHVIEW GARDEN APTS DRVWY + CHURCHVIEW AVE",,40.385643,-79.940525,,,,,,0
21530,21530,"CHURCHVIEW AVE + REVO DR",,40.386149,-79.942889,,,,,,0
21531,21531,"CHURCHVIEW AVE + CATHELL RD",,40.384672,-79.949494,,,,,,0
21532,21532,"CHURCHVIEW AVE + GREENGLEN DR",,40.384047,-79.952816,,,,,,0
21533,21533,"CHURCHVIEW AVE + JOHN ROMANUS DR",,40.383515,-79.955537,,,,,,0
21534,21534,"CHURCHVIEW AVE + CASTLEVIEW DR",,40.385025,-79.959127,,,,,,0
21536,21536,"CHURCHVIEW AVE + GLASS RUN RD FS",,40.385857,-79.967832,,,,,,0
21539,21539,"CHURCHVIEW AVE + WAIDLER AVE",,40.384855,-79.974002,,,,,,0
21542,21542,"SPENCER AVE + STEINER ST",,40.389273,-79.976197,,,,,,0
21543,21543,"SPENCER AVE + WATERMAN AVE FS",,40.391474,-79.976357,,,,,,0
21544,21544,"SPENCER AVE + CUSTER AVE",,40.392975,-79.976306,,,,,,0
21545,21545,"CUSTER AVE + ST WENDELIN CHURCH",,40.393345,-79.974345,,,,,,0
21546,21546,"CUSTER AVE + MARY ST",,40.393603,-79.972750,,,,,,0
21547,21547,"CUSTER AVE + JOSEPH ST",,40.394506,-79.970163,,,,,,0
21548,21548,"CUSTER AVE + EDWARD DR",,40.395549,-79.968369,,,,,,0
21549,21549,"CLOVERFIELD DR + EDWARD DR FS",,40.394942,-79.966224,,,,,,0
21550,21550,"CLOVERFIELD DR + SANDRA DR",,40.397312,-79.966058,,,,,,0
21552,21552,"AGNEW RD + ACADEMY CHARTER SCHOOL DRVWY",,40.399378,-79.967591,,,,,,0
21553,21553,"AGNEW RD + LAFFERTY DR",,40.398187,-79.969302,,,,,,0
21554,21554,"AGNEW RD + JOSEPH ST",,40.396331,-79.971483,,,,,,0
21555,21555,"AGNEW RD + PENN ST FS",,40.396494,-79.974291,,,,,,0
21556,21556,"AGNEW RD + BECKS RUN RD",,40.396992,-79.978550,,,,,,0
21557,21557,"AGNEW RD + BECKS RUN RD FS",,40.396950,-79.978243,,,,,,0
21558,21558,"AGNEW RD + ALAN ST",,40.396420,-79.973911,,,,,,0
21559,21559,"AGNEW RD + JOSEPH ST FS",,40.396297,-79.971179,,,,,,0
21560,21560,"AGNEW RD + LAFFERTY DR",,40.397905,-79.969258,,,,,,0
21561,21561,"AGNEW RD + ACADEMY CHARTER SCHOOL DRVWY",,40.399361,-79.967839,,,,,,0
21562,21562,"AGNEW RD + CLOVERFIELD DR",,40.398782,-79.964679,,,,,,0
21563,21563,"CLOVERFIELD DR + SANDRA DR",,40.397482,-79.966032,,,,,,0
21564,21564,"CLOVERFIELD DR + EDWARD DR",,40.394864,-79.966380,,,,,,0
21565,21565,"EDWARD DR + CUSTER AVE",,40.395650,-79.968252,,,,,,0
21566,21566,"CUSTER AVE + BICKAR ST",,40.394198,-79.971040,,,,,,0
21568,21568,"CUSTER AVE + ST WENDELIN CHURCH",,40.393354,-79.974616,,,,,,0
21569,21569,"CUSTER AVE + SPENCER AVE",,40.393085,-79.976218,,,,,,0
21570,21570,"SPENCER AVE + MAKARY WAY",,40.391876,-79.976398,,,,,,0
21571,21571,"SPENCER AVE + ALMORA ST",,40.390026,-79.976292,,,,,,0
21572,21572,"SPENCER AVE + BEAU ST",,40.387752,-79.976442,,,,,,0
21573,21573,"CHURCHVIEW AVE + SANKEY AVE",,40.385389,-79.976615,,,,,,0
21574,21574,"CHURCHVIEW AVE + WAIDLER AVE FS",,40.384890,-79.973664,,,,,,0
21575,21575,"CHURCHVIEW AVE + WILLET RD",,40.385616,-79.971512,,,,,,0
21576,21576,"CHURCHVIEW AVE + ANDRADE ST",,40.385774,-79.969459,,,,,,0
21577,21577,"CHURCHVIEW AVE + MELLOT RD NS",,40.385803,-79.967536,,,,,,0
21578,21578,"CHURCHVIEW AVE + VILLAGE DR",,40.386018,-79.962275,,,,,,0
